link,text,views,date
https://www.tiktok.com/@always_winnie/video/7424920973771672838,"Smelly, stinky, sussy baka😔 . #dogtok #dogsoftiktok #doggo #dog #cutedog #doglovers #shibatok #shibainu #shibe #fyp #shibenation #shibalove #shibes #shiba #shibarmy #shibamania #shibaholics #sealwinnie #doghumor #foryou #meme #erenjaeger #aot  created by Seal Winnie with ⋆ seraphim ⋆’s Baka",1.6M,10-12
https://www.tiktok.com/@themermaidscale/video/7063054750824008962,sussy baka created by themermaidscales with themermaidscales’s original sound - Krutika 🐥,1.3M,2022-2-10
https://www.tiktok.com/@patrxckz628xx/video/6974089569037782278,📮sussy little baka📮#bAKAKA📮📮📮📮📮📮📮📮📮📮📮📮📮📮 created by patrxckz628xx with ’s ,1.2M,2021-6-15
https://www.tiktok.com/@soapyasmrcleaning/video/6984549309660384518,Sussy baka 🤡👹👹 #fyp #viral #blowup #asmr created by *Scrub* *Scrub* 🧼 with *Scrub* *Scrub* 🧼’s original sound,28.1K,2021-7-13
https://www.tiktok.com/@weird_stuuf/video/7118260652480777474, created by Weird_stuuf with Weird_stuuf’s original sound,868.4K,2022-7-9
https://www.tiktok.com/@stevedaddyy/video/6953610208815893766,Red is sus?? 📕🔫😡 #Sus #amongus #amogus #imposter #foryoupage #foryou #fyp #german #deutsch #viral created by SteveDaddy with SteveDaddy’s Originalton,272.1K,2021-4-21
https://www.tiktok.com/@akeamfrancis01/video/6945625598228253958,#deku #baka #akeamfrancis #sussybaka created by Akeamfrancis with Akeamfrancis’s original sound,2.7M,2021-3-30
https://www.tiktok.com/@ebonie_turner/video/7180088209521593601,god damn 😳 #fyp #fortnite #sus #chunli #gamergirl #horndog #sussybaka #uwu #foryou #funny #laugh #opinion  created by Kittybess💙🤍 with 一餐魏不飽’s 原聲 - 一餐魏不飽,269K,2022-12-22
https://www.tiktok.com/@akeamfrancis01/video/6965552117113179398,Tell me without telling me #weekendfun #sussybaka created by Akeamfrancis with Akeamfrancis’s original sound,4.9M,2021-5-23
https://www.tiktok.com/@great_white_shark_facts/video/7118411914887187717,Sussy created by Adude with Adude’s original sound,399.2K,2022-7-9
https://www.tiktok.com/@ianboggs/video/6984924211827526917,Did you know this? 😂 #japan #japanese #japaneseboy #日本 #anime created by IAN with IAN’s original sound,4.7M,2021-7-14
