link,text,views,date
https://www.tiktok.com/@babytatie1/video/7264625851965263110,BRING POP MUSIC BACK created by babytatie with Tate McRae’s greedy sped up,3.8M,2023-8-7
https://www.tiktok.com/@brennanyoungin/video/7307364079482490143,Which JB Era are you? I see Prison Justin in my future  created by byoungin with byoungin’s original sound,8.8M,2023-11-30
https://www.tiktok.com/@dojabaee/video/7382368031986470187,end of 2019 to 2020 is my fav era from her #dojacat #doja #fyp #real #relatable #viral #trend #xybca #repost #era created by ❤︎ with sec 💲’s Fancy Slowed,7177,6-19
https://www.tiktok.com/@but.its.goldenn/video/7263949517345639723,🐍The beginning of the #Reputation era is out of body. We were not ready for it 😅 #swifttok #taylorswift #taylornation #latserastour #theerastour #latstheerastour #sofistadium #taylorsversion #reputationtaylorsversion #readyforit @Taylor Swift @Taylor Nation  created by its.golden✨💜 with its.golden✨💜’s original sound,337.9K,2023-8-5
https://www.tiktok.com/@blackwidof/video/7223036442602245381,Villain era 🖤 created by blackwidof with ☆’s Too many nights by metro boom in,1.7M,2023-4-17
https://www.tiktok.com/@brattics/video/7151526378637380910,I love this era of females #greenscreen #nostalgia #2015 #2016 #nostalgic #takemeback #blowthisup #fyp #2017 #fypシ゚viral #pintrest #snapchat #OverwatchMe #2010s #era  created by 🎀. with audios4thedonn’s leave you alone,109.8K,2022-10-6
https://www.tiktok.com/@visual.destination/video/7212074129644621098,@justsandymarie is live-streaming the era’s tour if anyone wants to watch it! #taylorswift #erastour #liveconcert #livestream #concert created by Visual Destination with Visual Destination’s original sound,8.2M,2023-3-18
https://www.tiktok.com/@phoebe.febe/video/7402342469544856838,🍂🏺ERA es tan mágico  #espiritual #lentejas #foryoupage #nuevamusica #ancestral #gregorianos #músicaexperimental #newage #mágico #ERA #fyp  created by febe_phoe with ERA’s Infanati - Album Version,170.6K,8-12
https://www.tiktok.com/@soundsofswift/video/7427291602462231840,Taylor Swift the eras tour Miami n1  #taylorswift #theerastourmiami #theerastourmiamin1 #reptv #taylorswiftsurprisesongs #surpisesongs #swifties #tswift #taylorswift #taylor #swiftie #miami  created by soundsofswift with soundsofswift’s original sound,479.5K,10-18
https://www.tiktok.com/@bru_s0ares/video/7430626779129236769,Lover Era 🩷💜  #taylorswift #fyp #erastour #swiftie #swifttok #theerastour #taylornation #foryoupage❤️❤️ @Taylor Swift @Taylor Nation  created by Bruna Soares with Bruna Soares’s som original,4016,3d ago
https://www.tiktok.com/@tlctv/video/7431985731473575210,We're officially entering our Amanda Era 👑 #1000lbSisters created by tlc with tlc’s original sound,162.9K,3h ago
https://www.tiktok.com/@danielfunnyashelll/video/7212012946917018922,#greenscreen My Umpteenth video proving how black girls make everything super cool😭 #fyp #viral #danielfunnyashell #fashion #nostalgia #2010s #2000s #y2kfashion #rihanna  created by DanielFunnyAsHell ✨HAIRSTORIAN with Lola Brooke’s Don't Play With It (feat. Billy B),651.1K,2023-3-18
https://www.tiktok.com/@jiafeiproductss1/video/7382918376009534726,like gurl byee #fyppppppppppppppppppppppp #floptok #baddie  created by My Lips Just Got Divorced with My Lips Just Got Divorced’s original sound - My Lips Just Got Divorced,140K,6-21
https://www.tiktok.com/@ann.dyu/video/7320964508145552673,And what did you get?🫢 #whateraareyouin #myera #erafilter #maincharacter #trythisout #foryou #relatable  created by Anna Dyu with G-EAZY’s Lady Killers II,2.9M,1-6
https://www.tiktok.com/@playlist_tiktok_/video/7162885009295019269,#era #amenometal  created by Playlist Tktk with ERA’s Ameno Metal (The Live Experience),718.7K,2022-11-6
https://www.tiktok.com/@mxmecentrel/video/7265402129374907691,#fyp #foryou #foryoupage #song #music #era  created by mxmecentrel with mxmecentrel’s original sound,6.3M,2023-8-9
https://www.tiktok.com/@nataliezacek/video/7222408284244888878,whats your fav era?? we are hoping for speak now💕💕💕 #taylorswift #erastour #taylor ##tampa##transition##speaknow##speaknowtaylorswift created by nataliezacek with tswiftmusic’s son original,1.9M,2023-4-15
https://www.tiktok.com/@romeocenten0/video/7171280329485864235,I like videos more than pictures 🙂 created by Romeo Centeno with Tame Impala’s Let It Happen,335.9K,2022-11-28
https://www.tiktok.com/@themodelkathi/video/7245167265669303594,No way 😂 #fyp #era  created by 𝒦𝒶𝓉𝒽𝑒𝓇𝒾𝓃𝓃𝑒 ♡ with MCR-T & horsegiirL’s My Barn My Rules,507.1K,2023-6-16
https://www.tiktok.com/@xakereli2000/video/7335035913522744582,miss this eraaaa #foryoupage  created by tiktok with mclyq’s original sound,4.8M,2-13
https://www.tiktok.com/@innanord/video/7235780721518939435,Forever baby created by InnaNord with MCR-T & horsegiirL’s My Barn My Rules,1.8M,2023-5-21
https://www.tiktok.com/@coquettestylegirl/video/7374609632091786501,Victorian era>>//#coquettestylegirl #epocavictoriana #victorianera #victorian #pretty #epoca #tiempo #fashion #realeza #princess #vibes #newreels #reelsviral #viral  created by ♡ with ♡’s sonido original,1.4M,5-29
